IdPA,IdRapp,DifferenceUploadDay,NomUnite,NomPrestataire,NomAuditeurDB,TotalAuditeur,EXIGENCES,DCOTES,CONSTATSDAUDIT,ACTIONFOURNISSEUR,DELAI,AVISAUDITEUR,AUDITEURPA
634,634.0,2,VP Fournisseur 395,Visi office 2,VP Auditeur 12,449,eléments majeurs / critiques identifiés 1,c,"les tenues de ville et de travail ne sont pas systématiquement séparées. quelques armoires sont parfois des zones ""fourre tout"" . présence de tenue de ville dans la salle de pause. présence de désordre au niveau des table de la salle de pause.","les casiers ont été vidés et nettoyés le 8/9. l'ensemble du personnel a été informé de ces non-confomités observées (armoire fourre tout, tenues de villes et de travail pas bien séparées, désordre sur les tables de la cantine). un affichage de rappel sera appliqué dans les vestiaires et cantine//(ancienne action 15/09/2017 ) les casiers ont été vidés et nettoyés le 8/9. l'ensemble du personnel a été informé de ces non-confomités observées (armoire fourre tout, tenues de villes et de travail pas bien séparées, désordre sur les tables de la cantine). un affichage de rappel a été appliqué dans les vestiaires et cantine",25/09/2017,approuvé,VP Auditeur 12
479,479.0,5,VP Fournisseur 76,Visi office 1,VP Auditeur 15,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,absence d'analyse de risque vaiselle cassable pour la zone de pause.,prise en compte et mise en place d'une instruction formalisée (cf. pj),28/07/2017,approuvé,VP Auditeur 15
480,480.0,5,VP Fournisseur 76,Visi office 1,VP Auditeur 15,449,"présence d'une procédure de gestion des bris de verre documentée et connue par le personnel : la procédure doit prévoir à minima l'inspection ou si besoin le remplacement des tenues de travail, le nettoyage des chaussures, l'isolement de la zone de casse, l'enregistrement de l'incident.",b,la procédure gestion des bris de verre n'est pas formalisé même si le personnel est sensibilisé pendant les sessions de formation interne.,formalisation dans le cadre d'une instruction (cf.pj du point précédent),28/07/2017,approuvé,VP Auditeur 15
481,481.0,5,VP Fournisseur 76,Visi office 1,VP Auditeur 15,449,présence de matériel de balayage spécifique pour les bris de verre,b,matériel de balayage pour les bris de verre non spécifique. procédure à mettre en place.,utilsiation de matériel de couleur bleue cf. pj du point précédent,28/07/2017,approuvé,VP Auditeur 15
483,483.0,5,VP Fournisseur 76,Visi office 1,VP Auditeur 15,449,etat de propreté apparente le jour de l'audit,b,"bon état général. plusieurs points de rouille sur la structure néanmoins. présence de rouille et de peinture écaillée sur la sertisseuse, ligne 1/2 par exemple.",mise en état et entretien progressif des équipements (environnement corrosif) entretien prévu sur cette sertisseuse: fermeture site fin année 2017,31/12/2017,approuvé,VP Auditeur 15
484,484.0,5,VP Fournisseur 76,Visi office 1,VP Auditeur 15,449,sécurisation efficace des accès aux zones de fabrication et de stockage,b,l'accès jusqu'au quai de réception et l'accès au enceinte de stockage négative ne sont pas sécurisés : accès libre à la chambre froide négative extérieure. le terrain n'est pas clos.,clôture de la zone de réception dans les investissements 2018,31/12/2018,approuvé,VP Auditeur 15
218,218.0,6,VP Fournisseur 361,Visi office 1,VP Auditeur 15,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,"les produits fabriqués sur le site de loge begoarem : - mousse de canard monoprix gourmet terrine 2kg (poids variable) - terrine de campagne label rouge monoprix gourmet 3,5kg (poids variable) et tranches 160g - terrine de campagne poivre vert monoprix gourmet 3,7kg (poids variable) et tranches 160g - terrine de lapin aux noisettes monoprix 2,2kg (poids variable) les dernières mises à jour des cdc datent respectivement de : 15/01/2016, 09/01/2015, 23/10/2015 et 23/10/2015. les derniers pdf des cdc générés datent du 26/02/2016, dossiers sur lesquels a été réalisé la visite. les fiches techniques sont disponibles. les origines sont spécifiées. les matières premières utilisées correspondent au cdc. cependant, l'ingrédient lait ne figure pas dans la partie plan de contrôle des matières premières dans le cdc mousse de canard.",le cdc mousse de canard en date du 15/01/2016 est en validé partiel. l'ingrédient lait entre dans la catégorie matière première animale du plan de contrôle matière première. cet ingrédient est également en annexe dans les fiches techniques mp. la société tallec demandera à monoprix si il est nécessaire de préciser les éléments sur le cdc. analyse physico-chimique du lait insérée sur attraqtion le 07 07 2017 suite demande complémentaire//(ancienne action 07/07/2017 ) le cdc mousse de canard en date du 15/01/2016 est en validé partiel. l'ingrédient lait entre dans la catégorie matière première animale du plan de contrôle matière première. cet ingrédient est également en annexe dans les fiches techniques mp. la société tallec demandera à monoprix si il est nécessaire de préciser les éléments sur le cdc.,Lors de la prochaine mise à jour,en attente d'élements complémentaires,VP Auditeur 15
219,219.0,6,VP Fournisseur 361,Visi office 1,VP Auditeur 15,449,respect du plan de contrôle sur les matières premières,c,"les contrôles sont en place. a réception par exemple : ph du lait, t°c produit, dlc, lot, bl, mention et conformité vpf/bio .., présence corps étrangers, traces de nuisibles, intégrité des conditionnement, ... le laboratoire d'analyse externe lbo de rosporden réalise les analyses pour l'entreprise selon le plan de contrôle défini. un laboratoire interne, basé sur le site de moustoulgouat, réalise les analyses de routine listéria. sur le site de loge begoarem, une équipe gère sur place les contrôles de propreté de surface. cependant, les documents et les analyses transmis sur le lait du fournisseur sodiaal n'apportent pas de preuves suffisantes de maitrise de la matière première : le dernier audit validé par tallec du 18/04/2014 précise une fréquence des contrôle des inhibiteurs 2fois/an. en mai 2017, 5 contrôles réalisés par le fournisseur sur 8 livraisons.","une étude des risques est réalisée pour les matières premières et emballages utilisés pour la fabrication des produits à marque monoprix. cette étude prends en compte le danger sanitaire et fraude et la maîtrise est vérifiée lors de l'audit annuel ifs/brc. aucune anomalie n'a été détectée lors de l'audit de renouvellement réalisé sur mars-2017. concernant notre fournisseur de lait, nous avons présenté lors de l'audit la fiche technique précisant que le critère antibiotiques et résidus d'inhibiteurs est contrôlé selon la méthode officielle (conformément à la réglementation et au plan de maîtrise sanitaire de notre fournisseur). la fréquence de contrôle sera formalisée sur la spécification matière ingrédients (sp/ac/ms/003) que nous envoyons à nos fournisseurs et signée entre les deux parties (tallec / fournisseur). fiche technique du fournisseur de lait insérée dans attraqtion le 07 07 2017 suite demande justificatif.//(ancienne action 07/07/2017 ) une étude des risques est réalisée pour les matières premières et emballages utilisés pour la fabrication des produits à marque monoprix. cette étude prends en compte le danger sanitaire et fraude et la maîtrise est vérifiée lors de l'audit annuel ifs/brc. aucune anomalie n'a été détectée lors de l'audit de renouvellement réalisé sur mars-2017. concernant notre fournisseur de lait, nous avons présenté lors de l'audit la fiche technique précisant que le critère antibiotiques et résidus d'inhibiteurs est contrôlé selon la méthode officielle (conformément à la réglementation et au plan de maîtrise sanitaire de notre fournisseur). la fréquence de contrôle sera formalisée sur la spécification matière ingrédients (sp/ac/ms/003) que nous envoyons à nos fournisseurs et signée entre les deux parties (tallec / fournisseur).",Fin juillet 2017,en attente d'élements complémentaires,VP Auditeur 15
220,220.0,6,VP Fournisseur 361,Visi office 1,VP Auditeur 15,449,retrait de la tenue de travail pendant les pauses (à minima le haut de la tenue ou protection par une sur-blouse),b,"la tenue est retirée pour les pauses, les repas et les pauses cigarettes. les casiers sont compartimentés. une employée n'a pas rescpeté la procédure de changement des bottes dans le sas de transfert zone rouge vers zone bleue : passage direct en zone bleue.","l'employée a été immédiatement sensibilisée lors du constat. lors de la restitution de l'audit à l'ensemble du personnel, nous avons rappelé à nouveau à l'ensemble du personnel les consignes liées au sas hygiène (mo/sh/lb/001).",Fin Juin 2017,approuvé,VP Auditeur 15
221,221.0,6,VP Fournisseur 361,Visi office 1,VP Auditeur 15,449,etat de propreté apparente le jour de l'audit,b,bon état général. présence d'une mouche dans le sas zone rouge-zone bleue.,"pas de passage de produit dans ce sas. l'information sera transmise à notre prestataire de nuisible lors de la prochaine intervention. des destructeurs électriques d'insectes volant sont présents sur site. lors de la restitution de l'audit, nous avons sensibilisé à nouveau notre personnel sur la fermeture des portes afin de limiter l'entrée de nuisible dans nos locaux.",Fin juillet 2017,approuvé,VP Auditeur 15
222,222.0,6,VP Fournisseur 361,Visi office 1,VP Auditeur 15,449,"résultats du test de traçabilité réalisé (éléments amont et aval retracés, délai…)",b,test de traçabilité réalisé la terrine de campagne au poivre vert label rouge monoprix gourmet 160g : lot 818 - produit tranché le 19/05/2017. l'ensemble des éléments a été présenté en environ 2h00. les fiches techniques des matières premières sont disponibles; les emballages sont tracés. les matières premières sont identifiées et leur traçabilité enregistrée. les informations sur les clients livrés et les quantités expédiées sont disponibles. traçabilité interne : fabrication de la gelée du jour indentifiée avec un code non conforme aux consignes (ajout de chiffre). l'explication de la codification par l'opérateur n'était pas claire.,"lors de la restitution de l'audit, nous avons rappelé à nouveau les consignes de traçabilité interne à l'ensemble du personnel. nous avons insisté sur la codification à chaque étape du process. pas de perte de traçabilité sur la fabrication de la gelée.",Fin juin 2017,approuvé,VP Auditeur 15
660,660.0,53,VP Fournisseur 388,Visi office 6,VP Auditeur 19,449,"contrôle interne quotidien du petit matériel de mesure (oxymètre, analyseurs de gaz, c/p, réfractomètres, ph mètre…) et contrôle du matériel de mesure en ligne",b,correctement suivi quotidiennement. mais la stabilité des balances n'est pas sytématiquement vérifiée.,mise en place de support fixé et resensibilisation opérateur au centrage de la bulle sur les balances,31/08/2017,en attente d'élements complémentaires,VP Auditeur 19
658,658.0,55,VP Fournisseur 140,Visi office 6,VP Auditeur 19,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,cdc de 02/08/2016. non mis en jour concernant la modification des contacts interne du site et du groupe.,a la prochaine mise à jour du cdc pâte sablée monoprix intégrer la mise à jour des contacts internes site et groupe. un mailing de communication + envoi d'un formulaire est en cours avec la mise à jour des contacts cérélia_ gestion de crise + mail pole qualité client.,Aout 2017,en attente d'élements complémentaires,VP Auditeur 19
659,659.0,55,VP Fournisseur 140,Visi office 6,VP Auditeur 19,449,etat de propreté apparente le jour de l'audit,b,quelques imperfections de nettoyage des vestiaires et des équipements de nettoyage.,un point sur le matériel de nettoyage en cours de production est réalisé par le service production. le parc est remis en état (nettoyage ou changement). un nettoyage des vestiaires est demandé au prestataire. les consignes de gestion des casiers personnel et tenue de travail seront rappelées par une note de service avec le bulletin de salaire d'aout.,Aout 2017,en attente d'élements complémentaires,VP Auditeur 19
722,722.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",c,"les fournisseurs sont à préciser dans le cahier des charges monoprix: pour le sucre et l'oeuf, cela a déjà été signalé lors du dernier audit. pour le nouveau fournisseur de mix (carif): à préciser aussi dans le cahier des charges et faire signer la spécifications au fournisseur.","demande de révision du cahier des charges demandé le 08/06/17 arrêt de la référence poudre à flan prise par le fournisseur livrac (en pièce jointe attestation d'arrêt de produit) => etude r&d lancé en début d'année 2017 pour sourcer un nouveau fournisseur en respectant les spécifications de la poudre à flan (ingrédients, origines, allergènes, ...) démarchage des fabricants de poudres à flans : demande d'échantillon, cotation, fiches technique produit essais retd avec les différents échantillons dégustation en interne avec un témoin choix de la poudre essai sur un batch dégustation avec le témoin validation de l'essai première commande le 18/05/17",01/10/2017,approuvé,VP Auditeur 20
723,723.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,"must have : respect de la recette : quantités prévues sur la fiche recette interne et quantités réellement mises en œuvre sur la base des enregistrements de fabrication. si pas d'enregistrement, le fournisseur doit posséder un système pour justifier les quantités reélles mises en œuvre sur les matières principales et/ou mises en avant.",c,"lors du test de traçabilité, on constate qu'il manque 30 étuis dont on ne connait pas la destination. voir pour identifier les produits déclassés.",ces 30 étuis ont été produit en anticipation de la commande mais n'ont malheureusement pas été vendus. ces 3 colis en surplus ne respectant plus le contrat date ont été jetés. => intégration des invendus sur l'erp,01/10/2017,approuvé,VP Auditeur 20
724,724.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,"must have : respect de la recette : quantités prévues sur la fiche recette interne et quantités réellement mises en œuvre sur la base des enregistrements de fabrication. si pas d'enregistrement, le fournisseur doit posséder un système pour justifier les quantités reélles mises en œuvre sur les matières principales et/ou mises en avant.",c,"lors du test de traçabilité, on constate que le lait de déléyage qui peut être de la veille n'est pas présenté dans le suivi de traçabilité.","a des fins technologiques, le lait utilisé pour le délayage de la poudre d'amidon ne doit pas être chaud pour permettre l'humidification de l'amidon sans le faire prendre en masse. => pour conserver la tracabilité du lait, celui-ci est désormais pasteurisé en tout début de journée de fabrication, refroidit en chambre froide avant utilisation pour délayage. la quantité de lait utilisé sur une journée correspond maintenant à un même lot de lait",immédiat,approuvé,VP Auditeur 20
725,725.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,prise en compte et réactivité sur les réclamations monoprix : délais de réponse aux clients mdd établie en interne et respecté sur les cas monoprix ; pertinence du traitement et des actions mises en place après réception des réclamations monoprix,b,réclamations concernant les moisissures (liés à un mauvais scélage?).la recherche analytique des causes est insuffisante.,"la recherche analytique a été contributive pour établir un plan d'action dans l'entreprise. nous avons pu constater la diminution du nombre de lot concerné depuis le deuxième semestre 2017. toutefois, afin d'écarter le phénomène de microfuites, nous avons menés une analyse des causes approfondies. nous sommmes passés en contrôle renforcé pour vérifier l'herméticité des sachets depuis le 12/06/2017 (soit minimum 3 contrôles sur un échantillon de 100 étuis), dans le but dès l'amont de déceler toute dérive en cours de production. nous avons écarté le défaut machine par une vérification par notre prestataires de maintenance. le fonctionnement de la centrale de gaz a également fait l'objet d'un contrôle par notre fournisseur de gaz. de plus, nous avons modifié notre organisation de production en renforcant les effectifs (2 personnes au lieu d'une seule précédemment - mars 2017), facilitant ainsi les contrôles. d'autres pistes sont en cours d'études, notamment : - un diagnostic par un expert lcb food safety pour identifier et établir des axes d'amélioration - des investiguations auprès de notre fournisseur de films est également en cours pour adapter la qualité du film.",01/09/2017,approuvé,VP Auditeur 20
726,726.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,retrait de la tenue de travail pendant les pauses (à minima le haut de la tenue ou protection par une sur-blouse),b,attention en production: utilisation d'une paire de gants de défournement en kevlar sales. voir pour utiliser des gants en silicone lessivables.,des gants type kevlar ont été achetés pour remplacer les gants (voir facture en pièce jointe),immédiat,approuvé,VP Auditeur 20
727,727.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,etat de propreté apparente le jour de l'audit,c,"propreté insuffisante en chambre froide du fait de la présence des produits r&d, avec également des matières 1ères r&d en dluo dépassée.",tri des produits r&d en dluo dépassée et mis en déchets etagère installée identifiée dédiée au stockage des produits retd,01/10/2017,approuvé,VP Auditeur 20
728,728.0,3,VP Fournisseur 243,Visi office 1,VP Auditeur 20,449,etat de propreté apparente le jour de l'audit,c,la grille d'extraction au dessus du four présente des moisisssures.,"il ne s'agit pas de moisissures. cette grille, située à 4m de hauteur, restreint l'aspiration. le dimensionnement de cette dernière était beaucoup trop importante par rapport à la taille de la pièce entrainant des défauts de cuisson. une grille a été installée pour réduire la dépression de la tourelle d'extraction. aucune modification de cette grille n'est envisageable pour assurer la bonne efficacité de l'aspiration. => nous avons procédé au nettoyage de la grille et inclut la grille à notre plan de nettoyage (en 001)",01/10/2017,approuvé,VP Auditeur 20
366,366.0,6,VP Fournisseur 89,Visi office 5,VP Auditeur 21,449,"raw material specifications in compliance with monoprix specifications (suppliers, origins, nature, non-allergen certificates, non-gmo certificates, non-irradiation certificates)",b,déviation : le coagulant utilisé s'appelle chy-max vendu par chr et non csk comme indiqué dans le dossier.,"les spécifications de chr hansen (chy-max) et dsm (maxiren) ont été envoyé à cipf codipal, afin de procéder à la mise à jour du cahier des charges du produit fini. la présure animale de csk (kalase) a été remplacé par une présure microbienne de chr hansen et dsm, certifiés halal et kosher et convient aux végétariens. voir les fiches techniques en pièce jointe. //(ancienne action 17/07/2017 ) les spécifications de chr hansen (chy-max) et dsm (maxiren) ont été envoyé à cipf codipal, afin de procéder à la mise à jour du cahier des charges du produit fini. la présure animale de csk (kalase) a été remplacé par une présure microbienne de chr hansen et dsm, certifiés halal et kosher et convient aux végétariens. voir les pièces jointes.",Juillet 2017,approuvé,VP Auditeur 21
367,367.0,6,VP Fournisseur 89,Visi office 5,VP Auditeur 21,449,"must have : recipe compliance : compliance with the ingredients list, including the composition of the compound ingredients.",b,déviation : le coagulant utilisé contient un conservateur (e211 : sodium benzoate) non indiqué dans le dossier technique.,"les spécifications de chr hansen (chy-max) et dsm (maxiren) ont été envoyé à cipf codipal, afin de procéder à la mise à jour du cahier des charges du produit fini. la présure animale de csk (kalase) a été remplacé par une présure microbienne de chr hansen et dsm, certifiés halal et kosher et convient aux végétariens. voir les fiches techniques en pièce jointe. //(ancienne action 17/07/2017 ) les spécifications de chr hansen (chy-max) et dsm (maxiren) ont été envoyé à cipf codipal, afin de procéder à la mise à jour du cahier des charges du produit fini. la présure animale de csk (kalase) a été remplacé par une présure microbienne de chr hansen et dsm, certifiés halal et kosher et convient aux végétariens. voir les pièces jointes.",Juillet 2017,approuvé,VP Auditeur 21
368,368.0,6,VP Fournisseur 89,Visi office 5,VP Auditeur 21,449,weigt control of the final products : relevance of the sampling rules and compliance with the results.,c,"le contrôle du poids est effectué sur 8 tranches toutes les 30 minutes avant ajout de la saumure qui n'est pas comptabilisée dans le poids indiqué sur l'emballage. déviation : sur le contrôle du test de traçabilité effectué le 21/04/17 lot 171117, le poids moyen est de 179,8g alors que la tranche n'est pas encore déposée dans la barquette d'emballage. les consignes doivent être revues afin de garantir le poids moyen de 180g indiqué dans le cahier des charges.",les instructions ont été révisées. voir en pièce jointe.,Juillet 2017,approuvé,VP Auditeur 21
370,370.0,6,VP Fournisseur 89,Visi office 5,VP Auditeur 21,449,state of cleanliness during the audit.,b,"déviation : les vis de l'évaporateur, dans la zone d'attente des fetas avant conditionnement en seau, sont rouillées. présence d'une condensation importante sur ces évaporateurs.",les évaporateurs et les vis rouillées ont été peintes. voir photo en pièce jointe.,Juillet 2017,approuvé,VP Auditeur 21
371,371.0,6,VP Fournisseur 89,Visi office 5,VP Auditeur 21,449,compliance with the manufacturing control plan.,d,"déviation : le produit monoprix est présenté comme ne contenant pas de gaz protecteur. or, la ligne pour les barquettes monoprix est équipée d'une injection de gaz n2/co2. aucune consigne définissant le conditionnement monoprix, avec ou sans gaz protecteur, n'a été présentée lors de l'audit. de plus, il n'y a pas d'enregistrement prévu par rapport à la teneur résiduelle en oxygène pour les produits concernés. le responsable de ligne ne réfute pas qu'il utilise du gaz pour monoprix. des consignes claires doivent être établies pour l'injection ou non du gaz afin d'éviter toute confusion en interne. le mode de conditionnement et l'étiquetage doivent être cohérents.","même si le produit monoprix est emballé sur la même ligne que d'autres références qui elles sont conditionnées sous atmosphère protectrice, la féta monoprix n'en contient pas. la mise sous atmosphère protectrice n'est donc pas déclarée sur l'étiquette. la mise sous atmosphère protectrice est mesurée et enregistrée pour les produits concernés. des instructions claires ont été établies pour l'injection ou non de gaz pour éviter la confusion interne. instruction en pièce jointe.",Juillet 2017,approuvé,VP Auditeur 21
373,373.0,1,VP Fournisseur 385,Visi office 5,VP Auditeur 22,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,déviation : le verre présent en salle de pause (ex : plateau des micro-ondes) n'est pas intégré dans les vérifications périodiques et il n'y a pas eu d'instruction de gestion en cas de bris de verre dans cette zone.,"la vérification de l'intégrité est réalisée 1xjour, car chaque plateau est nettoyé par une lingère avec enregistrement. rédaction d'une procédure sous forme d'arbre de décision en cas de bris du plateau + affichage du document au-dessus de chaque micro-onde//(ancienne action 13/07/2017.//(ancienne action 17/07/2017 ) la vérification de l'intégrité est réalisée 1xjour, car chaque plateau est nettoyé par une lingère avec enregistrement. rédaction d'une procédure sous forme d'arbre de décision en cas de bris du plateau + affichage du document au-dessus de chaque micro-onde//(ancienne action 13/07/2017 ) la vérification de l'intégrité est réalisée 1xjour, car chaque plateau est nettoyé par une lingère avec enregistrement. rédaction d'une procédure sous forme d'arbre de décision en cas de bris du plateau + affichage du document au-dessus de chaque micro-onde //(ancienne action 13/07/2017 ) la vérification de l'intégrité est réalisée 1xjour, car chaque plateau est nettoyé par une lingère avec enregistrement. rédaction d'une procédure sous forme d'arbre de décision en cas de bris du plateau + affichage du document au-dessus de chaque micro-onde//(ancienne action 13/07/2017)//(ancienne action 13/07/2017 ) la vérification de l'intégrité est réalisée 1xjour, car chaque plateau est nettoyé par une lingère avec enregistrement. rédaction d'une procédure sous forme d'arbre de décision en cas de bris du plateau + affichage du document au-dessus de chaque micro-onde//(ancienne action 13/07/2017 ) mise à jour du cdc trace one lorsque la réouverture sera réalisée par monoprix",Fin juillet 2017,approuvé,VP Auditeur 22
635,635.0,5,VP Fournisseur 251,Visi office 7,VP Auditeur 23,449,maîtrise de l'homogénéité des productions : observations techniques sur ligne et dégustation des produits à des dates différentes.,b,"déviation : il a été observé des cuisses de poulet bbc monoprix en attente d'expédition dont les barquettes étaient légèrement bombées. outre le fait que cela peut entrainer une réclamation ultérieure de la part des clients pour une suspicion de problème bactériologique, cela entrainait déjà un contact direct entre les barquettes situées en haut de la barquette et la palette en bois gerbées au dessus.",la consigne a été donnée de modifier les réglages machine de conditionnement sous atmosphère modifiée pour que les barquettes sortent non gonflées. un contrôle visuel sera réalisé par le service qualité pour s'assurer de l'efficacité de l'action.,15 septembre 2017,approuvé,VP Auditeur 23
636,636.0,5,VP Fournisseur 251,Visi office 7,VP Auditeur 23,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",b,"une déviation reste non soldée à ce jour : le suivi des produits déclassés en congélation n'est pas optimal, ce qui ne permet pas toujours de réaliser un bilan matière précis lors des tests de traçabilité.",un plan d'action est en cours sur l'amélioration du suivi des matières à destination de la congélation.,Fin 2017,approuvé,VP Auditeur 23
639,639.0,5,VP Fournisseur 251,Visi office 7,VP Auditeur 23,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,l'accès en salle de pause et restaurant se fait à ce jour en tenue et chaussures de travail (seulement retrait du haut de la tenue). déviation: l'instruction bris de verre n'intègre pas les salles de pause et la gestion de bris de verre possible dans ces zones (ex : gestion des plateaux en verre des micro-ondes),modification de l'instruction pour bris de verre pour prendre en compte ce risque dans la salle de pause.//(ancienne action 08/09/2017 ) modification de l'instruction pour bris de verre pour prendre le risque dans la salle de pause .,Fin septembre,approuvé,VP Auditeur 23
392,392.0,1,VP Fournisseur 182,Visi office 7,VP Auditeur 23,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",b,"une seule remarque non soldée à date : ""cloisons abimées en salle d'enrobage des produits (ligne 3)"".","nous surveillons régulièrement l'état de nos locaux. et nous avions déjà identifié la détérioration de ces parois murales. nous les avons inclus dans le plan de rénovation des locaux. en fonction du budget alloué en 2017 et 2018, nous prioriserons les travaux à mener en vue du risque pour les produits.",Fin 2018,approuvé,VP Auditeur 23
393,393.0,1,VP Fournisseur 182,Visi office 7,VP Auditeur 23,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,l'accès en salle de pause et restaurant se fait à ce jour en tenue et chaussures de travail (seulement retrait du haut de la tenue). déviation: l'instruction bris de verre n'intègre pas les salles de pause et la gestion de bris de verre possible dans ces zones (ex : gestion des plateaux en verre des micro-ondes),"l'instruction de travail bris de verre, a été modifiée afin d'ajouter les mesures qui doivent être prises en cas de bris de verre dans les locaux sociaux, notamment en salle de pause.",19/07/2017,approuvé,VP Auditeur 23
394,394.0,1,VP Fournisseur 182,Visi office 7,VP Auditeur 23,449,présence de matériel de balayage spécifique pour les bris de verre,b,l'instruction bris de verre ne mentionne pas la gestion du matériel de balayage ou raclage nécessaire en cas de bris de verre.,"l'instruction de travail bris de verre, a été modifiée afin d'ajouter comment doit être gérer le matériel ayant servi au nettoyage de la zone, en cas de bris de verre.",19/07/2017,approuvé,VP Auditeur 23
348,348.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",c,"les points suivants n'ont pas été soldés suite au plan d'action de l'audit précédent : *une procédure bris de verre est formalisée mais elle ne prends pas en compte la salle de pause, aucune exigence spécifiée pour la salle de pause. *les vestiaires du personnel sont vétustes: sol, murs abimés, casiers rouillés. *présence d'un sas hygiène pour entrée en zone de production, néanmoins il n'y a pas de lave-mains à disposition dans l'atelier de désossage. *vérification annuelle de l'haccp, néanmoins la dernière revue pour la 2ème transformation date de juin 2014. *l'étude food defense date de 2013 (étude initiale), aucune mise à jour n'a été faite depuis.",actions reprises dans le plan d'actions ci dessous,Immédiat,approuvé,VP Auditeur 23
349,349.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"les enregistrements nécessaires pour démontrer la conformité de la société vis-à-vis du système de sécurité et qualité des aliments, incluant les exigences réglementaires, les exigences du client, et les exigences sanitaires sont-ils disponibles ?",b,le formulaire de contrôle de température des quartiers entrée découpe ne précise pas la tolérance applicable pour ce contrôle (fr 2tr 009l).,révision du formulaire d'enregistrement et création d'une instruction de travail au poste,31/07/2017,approuvé,VP Auditeur 23
350,350.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,un programme de formation à l’haccp est-il en place ?,c,"pas de formation récente et documentée haccp pour les membres de l'équipe haccp en place. néanmoins, les membres d'après leurs formations ou expériences ont une connaissance de cette démarche.",planification d'une formation haccp dans le cadre de la mise en place de la certification fssc 22000,30/09/2017,approuvé,VP Auditeur 23
351,351.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"le personnel, les sous-traitants et visiteurs sont-ils conscients et appliquent-ils les exigences en matière d’hygiène du personnel ?",b,"il a été observé les points suivants : *plusieurs opérateurs de désossage de la ligne n°1 posent leurs petits matériels (gants, tablier tissus) sur le rebord d'un bac à déchet en revenant de la pause. *au moment de la pause, un opérateur a rangé sa veste de travail dans son armoire réservée aux effets personnels.",sensibilisation du personnel,Immédiat,approuvé,VP Auditeur 23
352,352.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"le personnel, sous-traitants et visiteurs sont-ils conscients et appliquent-ils les exigences en matière de port et de changement de tenues de protection dans les zones de travail spécifiées ?",b,les règles d'hygiène pour le personnel de maintenance affichées dans l'atelier de maintenance ne sont plus à jour (port de la tenue).,remise à jour des règles d'hygiène liées au service maintenance et communication au personnel,31/08/2017,approuvé,VP Auditeur 23
353,353.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,"une procédure bris de verre est formalisée, mais elle ne prends pas en compte la salle de pause, aucune exigence n'est spécifiée pour la salle de pause (remarque déjà formulée lors de l'audit précédent).",révision de l'haccp en cours avec intégration du risque corps étrangers,31/10/2017,approuvé,VP Auditeur 23
